Scheme Code;NAV Name;Plan;Option;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Date

Open Ended Schemes ( Debt Scheme - Overnight Fund )
149829;JM Overnight Fund - (Direct) - Unclaimed Redemption - Growth Plan;Direct Plan;Unclaimed Redemption - Growth Plan;INF192K01MI3;;1394.5791;06-Sep-2026
149826;JM Overnight Fund - (Direct) - Unclaimed Redemption I.E.F. - Growth Plan;Direct Plan;Unclaimed Redemption I.E.F - Growth Plan;INF192K01MK9;;1073.9936;06-Sep-2026

Mirae Asset Mutual Fund
147737;Mirae Asset Overnight Fund - Direct Plan - Daily IDCW;Direct Plan;Daily IDCW;;INF769K01FJ0;1000.0252;06-Sep-2026
147736;Mirae Asset Overnight Fund - Direct Plan - Growth;Direct Plan;Growth;INF769K01FG6;;1412.2320;06-Sep-2026
147738;Mirae Asset Overnight Fund - Direct Plan - Monthly IDCW;Direct Plan;Monthly IDCW;INF769K01FF8;INF769K01FI2;1001.7270;06-Sep-2026
147740;Mirae Asset Overnight Fund - Direct Plan - Weekly IDCW;Direct Plan;Weekly IDCW;;INF769K01FK8;1000.4963;06-Sep-2026
147743;Mirae Asset Overnight Fund - Regular Plan - Daily IDCW;Regular Plan;Daily IDCW;;INF769K01FL6;1000.0076;06-Sep-2026
147739;Mirae Asset Overnight Fund - Regular Plan - Growth;Regular Plan;Growth;INF769K01FE1;;1403.4271;06-Sep-2026
147742;Mirae Asset Overnight Fund - Regular Plan - Monthly IDCW;Regular Plan;Monthly IDCW;INF769K01FD3;INF769K01FH4;1001.7071;06-Sep-2026
147741;Mirae Asset Overnight Fund - Regular Plan - Weekly IDCW;Regular Plan;Weekly IDCW;;INF769K01FM4;1000.4977;06-Sep-2026

NJ Mutual Fund
150369;NJ Overnight Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF0J8L01081;;1274.1650;06-Sep-2026
150368;NJ Overnight Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF0J8L01073;;1268.9510;06-Sep-2026
152116;NJ Overnight Fund - Unclaimed Redemption Plan - Upto 3 Years;;Unclaimed Redemption Plan - Upto 3 Years;;;1106.7894;06-Sep-2026

Open Ended Schemes ( Income/Debt Oriented Schemes - Liquid Fund )


360 ONE Mutual Fund
125349;360 ONE LIQUID FUND DIRECT PLAN  DAILY DIVIDEND REINVESTMENT;Direct Plan;IDCW Option;;INF579M01688;1001.4127;06-Sep-2026
125345;360 ONE LIQUID FUND DIRECT PLAN  GROWTH;Direct Plan;GROWTH Option;INF579M01621;;2172.7373;06-Sep-2026
125343;360 ONE LIQUID FUND DIRECT PLAN  WEEKLY DIVIDEND;Direct Plan;IDCW Option;INF579M01639;INF579M01696;1006.3622;06-Sep-2026
125342;360 ONE LIQUID FUND REGULAR PLAN  DAILY DIVIDEND REINVESTMENT;Regular Plan;IDCW Option;;INF579M01563;1001.4127;06-Sep-2026
125259;360 ONE LIQUID FUND REGULAR PLAN  GROWTH;Regular Plan;GROWTH Option;INF579M01506;;2156.5645;06-Sep-2026
125337;360 ONE LIQUID FUND REGULAR PLAN  WEEKLY DIVIDEND;Regular Plan;IDCW Option;INF579M01514;INF579M01571;1006.3496;06-Sep-2026

Abakkus Mutual Fund
154049;Abakkus Liquid Fund - Direct Plan - Daily IDCW Reinvestment;Direct Plan;Daily IDCW Reinvestment;;INF2JJD01011;100.0881;06-Sep-2026
154051;Abakkus Liquid Fund - Direct Plan - Growth;Direct Plan;Growth;INF2JJD01029;;104.4222;06-Sep-2026
154055;Abakkus Liquid Fund - Direct Plan - Monthly IDCW Reinvestment;Direct Plan;Monthly IDCW Reinvestment;;INF2JJD01037;100.4338;06-Sep-2026
154052;Abakkus Liquid Fund - Direct Plan - Quarterly IDCW Reinvestment;Direct Plan;Quarterly IDCW Reinvestment;;INF2JJD01052;101.2260;06-Sep-2026
154050;Abakkus Liquid Fund - Direct Plan - Weekly IDCW Reinvestment;Direct Plan;Weekly IDCW Reinvestment;;INF2JJD01045;100.2068;06-Sep-2026
154053;Abakkus Liquid Fund - Regular Plan - Daily IDCW Reinvestment;Regular Plan;Daily IDCW Reinvestment;;INF2JJD01060;100.0881;06-Sep-2026
154047;Abakkus Liquid Fund - Regular Plan - Growth;Regular Plan;Growth;INF2JJD01078;;104.3603;06-Sep-2026
154048;Abakkus Liquid Fund - Regular Plan - Monthly IDCW Reinvestment;Regular Plan;Monthly IDCW Reinvestment;;INF2JJD01086;100.4295;06-Sep-2026
154054;Abakkus Liquid Fund - Regular Plan - Quarterly IDCW Reinvestment;Regular Plan;Quarterly IDCW Reinvestment;;INF2JJD01102;101.1668;06-Sep-2026
154056;Abakkus Liquid Fund - Regular Plan - Weekly IDCW Reinvestment;Regular Plan;Weekly IDCW Reinvestment;;INF2JJD01094;100.2056;06-Sep-2026
154521;Abakkus Liquid Fund - Unclaimed Redemption Less than 3 Years;Direct Plan;Unclaimed Redemption Less Than 3 years;;;100.8563;06-Sep-2026

ASK MUTUAL FUND
154591;ASK Liquid Fund Direct Daily IDCW;Direct Plan;Daily IDCW;;INF2XUU01039;1000.0255;06-Sep-2026
154589;ASK Liquid Fund Direct Growth;Direct Plan;Growth;INF2XUU01013;;1002.3109;06-Sep-2026
154592;ASK Liquid Fund Direct Monthly IDCW;Direct Plan;Monthly IDCW;INF2XUU01112;INF2XUU01120;1002.2607;06-Sep-2026
154583;ASK Liquid Fund Direct Weekly IDCW;Direct Plan;Weekly IDCW;INF2XUU01070;INF2XUU01088;1002.2629;06-Sep-2026
154586;ASK Liquid Fund Regular Daily IDCW;Regular Plan;Daily IDCW;;INF2XUU01047;1000.0254;06-Sep-2026
154581;ASK Liquid Fund Regular Growth;Regular Plan;Growth;INF2XUU01021;;1002.2848;06-Sep-2026
154590;ASK Liquid Fund Regular Monthly IDCW;Regular Plan;Monthly IDCW;INF2XUU01096;INF2XUU01104;1002.2323;06-Sep-2026
154587;ASK Liquid Fund Regular Weekly IDCW;Regular Plan;Weekly IDCW;INF2XUU01054;INF2XUU01062;1002.2455;06-Sep-2026

Axis Mutual Fund
120388;Axis Liquid Fund - Direct Plan - Daily IDCW;Direct Plan;Daily IDCW Option;;INF846K01DA0;1000.9560;06-Sep-2026
120389;Axis Liquid Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF846K01CX4;;3159.6000;06-Sep-2026
120391;Axis Liquid Fund - Direct Plan - Monthly IDCW;Direct Plan;Monthly IDCW Option;INF846K01CY2;INF846K01CZ9;1003.2786;06-Sep-2026
120390;Axis Liquid Fund - Direct Plan - Weekly IDCW;Direct Plan;Weekly IDCW Option;INF846K01DB8;INF846K01DC6;1003.5904;06-Sep-2026
112211;Axis Liquid Fund - Regular Plan - Daily IDCW;Regular Plan;Daily IDCW Option;;INF846K01420;1001.3998;06-Sep-2026
112210;Axis Liquid Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF846K01412;;3129.2433;06-Sep-2026
112213;Axis Liquid Fund - Regular Plan - Monthly IDCW;Regular Plan;Monthly IDCW Option;INF846K01453;INF846K01461;1003.8391;06-Sep-2026
112212;Axis Liquid Fund - Regular Plan - Weekly IDCW;Regular Plan;Weekly IDCW Option;INF846K01438;INF846K01446;1003.5746;06-Sep-2026
112712;Axis Liquid Fund - Retail Plan - Daily IDCW;;Daily IDCW Option;;INF846K01362;1000.9559;06-Sep-2026
112713;Axis Liquid Fund - Retail Plan - Growth Option;;Growth Option;INF846K01354;;2848.7364;06-Sep-2026
112714;Axis Liquid Fund - Retail Plan - Monthly IDCW;;Monthly IDCW Option;INF846K01396;INF846K01404;1003.0506;06-Sep-2026
112715;Axis Liquid Fund - Retail Plan - Weekly IDCW;;Weekly IDCW Option;INF846K01370;INF846K01388;1002.1569;06-Sep-2026

Canara Robeco Mutual Fund
118307;CANARA ROBECO LIQUID FUND - DIRECT PLAN - DAILY IDCW (Reinvestment);Direct Plan;DAILY IDCW (Reinvestment);;INF760K01FS0;1005.5000;06-Sep-2026
118305;CANARA ROBECO LIQUID FUND - DIRECT PLAN - GROWTH OPTION;Direct Plan;GROWTH OPTION;INF760K01FU6;;3402.4587;06-Sep-2026
118304;CANARA ROBECO LIQUID FUND - DIRECT PLAN - IDCW (Payout/Reinvestment);Direct Plan;IDCW (Payout/Reinvestment);INF760K01FT8;;2264.6408;06-Sep-2026
118306;CANARA ROBECO LIQUID FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment);Direct Plan;MONTHLY IDCW (Payout/Reinvestment);INF760K01FV4;INF760K01FW2;1002.8759;06-Sep-2026
118308;CANARA ROBECO LIQUID FUND - DIRECT PLAN - WEEKLY IDCW (Payout/Reinvestment);Direct Plan;WEEKLY IDCW (Payout/Reinvestment);INF760K01FY8;INF760K01FX0;1001.4272;06-Sep-2026
109349;CANARA ROBECO LIQUID FUND - REGULAR PLAN - DAILY IDCW (Reinvestment);Regular Plan;DAILY IDCW (Reinvestment);;INF760K01CU3;1005.5000;06-Sep-2026
109353;CANARA ROBECO LIQUID FUND - REGULAR PLAN - GROWTH OPTION;Regular Plan;GROWTH OPTION;INF760K01CW9;;3379.8268;06-Sep-2026
109351;CANARA ROBECO LIQUID FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment);Regular Plan;MONTHLY IDCW (Payout/Reinvestment);INF760K01CX7;INF760K01CY5;1002.6463;06-Sep-2026
109350;CANARA ROBECO LIQUID FUND - REGULAR PLAN - WEEKLY IDCW (Payout/Reinvestment);Regular Plan;WEEKLY IDCW (Payout/Reinvestment);INF760K01BZ4;INF760K01CZ2;1001.4169;06-Sep-2026
139235;Canara Robeco Liquid Fund -Unclaimed Redemption and Dividend Plan -Direct Growth Option;Direct Plan;Unclaimed Redemption and Dividend Plan-Growth Option;INF760K01IC8;;1856.9224;06-Sep-2026

DSP Mutual Fund
119125;DSP Liquid Fund - Direct Plan - Growth;Direct Plan;Growth;INF740K01QL4;;4061.1303;06-Sep-2026
119124;DSP Liquid Fund - Direct Plan - IDCW - Daily;Direct Plan;Daily IDCW;;INF740KA1OB6;1001.4663;06-Sep-2026
119123;DSP Liquid Fund - Direct Plan - IDCW - Weekly;Direct Plan;Weekly IDCW;INF740KA1OC4;INF740KA1OD2;1001.9584;06-Sep-2026
103347;DSP Liquid Fund - Regular Plan - Growth;Regular Plan;Growth;INF740K01FK9;;4010.6934;06-Sep-2026
103348;DSP Liquid Fund - Regular Plan - IDCW - Weekly;Regular Plan;Weekly IDCW;INF740K01FM5;INF740K01FL7;1001.9511;06-Sep-2026
103349;DSP Liquid Fund- Regular Plan - IDCW - Daily;Regular Plan;Daily IDCW;;INF740KA1OE0;1001.4663;06-Sep-2026

Groww Mutual Fund
119135;Groww Liquid Fund ( formerly known as Indiabulls Liquid )Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF666M01451;;2752.1449;06-Sep-2026
119136;Groww Liquid Fund (formerly known as Indiabulls Liquid Fund) - Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment);Direct Plan;Income Distribution cum capital withdrawal;;INF666M01469;1002.0907;06-Sep-2026
115991;Groww Liquid Fund (formerly known as Indiabulls Liquid Fund) - Regular Plan - Growth Option;Regular Plan;Growth;INF666M01014;;2715.6393;06-Sep-2026
119138;Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);Direct Plan;Fortnightly - Income Distribution cum capital withdrawal;INF666M01501;INF666M01485;1004.2529;06-Sep-2026
119139;Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);Direct Plan;Monthly - Income Distribution cum capital withdrawal;INF666M01519;INF666M01493;1030.5597;06-Sep-2026
119137;Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);Direct Plan;Weekly - Income Distribution cum capital withdrawal;INF666M01527;INF666M01477;1003.1958;06-Sep-2026
115992;Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Regular Plan- - Income Distribution cum capital withdrawal Option (Reinvestment);Regular Plan;Income Distribution cum capital withdrawal;;INF666M01022;1002.0894;06-Sep-2026
115995;Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);Regular Plan;Monthly - Income Distribution cum capital withdrawal;INF666M01071;INF666M01055;1002.8594;06-Sep-2026
115993;Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Regular Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);Regular Plan;Weekly - Income Distribution cum capital withdrawal;INF666M01089;INF666M01030;1003.1777;06-Sep-2026
115994;Groww Liquid Fund (formerly known as Indiabulls Liquid) Fund- Regular Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);Regular Plan;Fortnightly - Income Distribution cum capital withdrawal;INF666M01063;INF666M01048;1004.205;06-Sep-2026

HSBC Mutual Fund
120038;HSBC Liquid Fund -  Growth Direct;Regular Plan;Direct;INF336L01CC8;;2828.764;06-Sep-2026
120037;HSBC Liquid Fund - Direct Daily IDCW;Direct Plan;Daily IDCW;;INF336L01CB0;1001.576;06-Sep-2026
120039;HSBC Liquid Fund - Direct Monthly IDCW;Direct Plan;Monthly IDCW;INF336L01BZ1;INF336L01CA2;1040.6081;06-Sep-2026
120040;HSBC Liquid Fund - Direct Weekly IDCW;Direct Plan;Weekly IDCW;INF336L01LK2;INF336L01CD6;1196.6907;06-Sep-2026
118907;HSBC Liquid Fund - Growth;Regular Plan;Growth;INF336L01BL1;;4039.2347;06-Sep-2026
118906;HSBC Liquid Fund - IDCW;Regular Plan;IDCW;;INF336L01BK3;1019.3;06-Sep-2026
118909;HSBC Liquid Fund - Institutional Daily IDCW;Regular Plan;Institutional Daily IDCW;;INF336L01BS6;1562.8262;06-Sep-2026
118901;HSBC Liquid Fund - Regular Daily IDCW;Regular Plan;Daily IDCW;;INF336L01BM9;1001.3789;06-Sep-2026
118902;HSBC Liquid Fund - Regular Growth;Regular Plan;Growth;INF336L01BN7;;2799.5722;06-Sep-2026
118903;HSBC Liquid Fund - Regular Monthly IDCW;Regular Plan;Monthly IDCW;INF336L01BP2;INF336L01BO5;1004.8986;06-Sep-2026
118904;HSBC Liquid Fund - Regular Weekly IDCW;Regular Plan;Weekly IDCW;INF336L01LJ4;INF336L01BQ0;1108.875;06-Sep-2026
118908;HSBC Liquid Fund - Weekly IDCW;Regular Plan;Weekly IDCW;;INF336L01BR8;1002.5786;06-Sep-2026

Invesco Mutual Fund
104484;Invesco India Liquid Fund - Daily IDCW (Reinvestment);Regular Plan;Daily IDCW;;INF205K01HN3;1002.7594;06-Sep-2026
120537;Invesco India Liquid Fund - Direct Plan - Growth;Direct Plan;Growth;INF205K01MF9;;3896.5139;06-Sep-2026
120536;Invesco India Liquid Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment);Direct Plan;Monthly IDCW;INF205K01MG7;INF205K01MH5;1084.2621;06-Sep-2026
120535;Invesco India Liquid Fund - Direct Plan - Weekly IDCW (Reinvestment);Direct Plan;Weekly IDCW;INF205KA1BE5;INF205K01MI3;1073.9454;06-Sep-2026
120534;Invesco India Liquid Fund - Direct Plan- Daily IDCW (Reinvestment);Direct Plan;Daily IDCW;;INF205K01ME2;1005.8604;06-Sep-2026
104486;Invesco India Liquid Fund - Growth;Regular Plan;Growth;INF205K01HM5;;3860.6004;06-Sep-2026
104492;Invesco India Liquid Fund - Monthly IDCW (Payout / Reinvestment);Regular Plan;Monthly IDCW;INF205K01HQ6;INF205K01HP8;1005.1175;06-Sep-2026
104488;Invesco India Liquid Fund - Regular - Growth;Regular Plan;Growth;INF205K01HG7;;3398.4284;06-Sep-2026
104489;Invesco India Liquid Fund - Regular - Weekly IDCW (Reinvestment);Regular Plan;Weekly IDCW;;INF205K01HH5;1005.478;06-Sep-2026
139390;Invesco India Liquid Fund - Unclaimed Dividend Plan - Above 3 Years;Direct Plan;Growth;;;1000;06-Sep-2026
139389;Invesco India Liquid Fund - Unclaimed Dividend Plan - Below 3 Years;Direct Plan;Growth;;;1846.8696;06-Sep-2026
139388;Invesco India Liquid Fund - Unclaimed Redemption Plan - Above 3 Years;Direct Plan;Growth;;;1000;06-Sep-2026
139387;Invesco India Liquid Fund - Unclaimed Redemption Plan - Below 3 years;Direct Plan;Growth;;;1846.4531;06-Sep-2026
104485;Invesco India Liquid Fund - Weekly IDCW (Reinvestment);Regular Plan;Weekly IDCW;INF205KA1BD7;INF205K01HO1;1020.0635;06-Sep-2026

Jio BlackRock Mutual Fund
153651;JioBlackRock Liquid Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF22M001010;;1076.8946;06-Sep-2026
154645;JioBlackRock Liquid Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF22M001267;;1003.3775;06-Sep-2026

JM Financial Mutual Fund
120411;JM Liquid Fund (Direct) - Daily IDCW;Direct Plan;Daily IDCW Option;;INF192K01CH6;10.4302;06-Sep-2026
120406;JM Liquid Fund (Direct) - Growth Option;Direct Plan;Growth Option;INF192K01CM6;;77.4451;06-Sep-2026
120408;JM Liquid Fund (Direct) - Quarterly IDCW;Direct Plan;Quarterly IDCW Option;INF192K01CK0;INF192K01CL8;43.9687;06-Sep-2026
120407;JM Liquid Fund (Direct) - Weekly IDCW;Direct Plan;Weekly IDCW Option;INF192K01CI4;INF192K01CJ2;11.0194;06-Sep-2026
100244;JM Liquid Fund (Regular) - Quarterly IDCW;Regular Plan;Quarterly IDCW Option;INF192K01866;INF192K01874;43.3192;06-Sep-2026
100247;JM Liquid Fund (Regular) - Super Institutional Plan - Growth Option;Regular Plan;Super Institutional Plan - Growth Option;INF192K01981;;44.0064;06-Sep-2026
100233;JM Liquid Fund (Regular) - Weekly IDCW;Regular Plan;Weekly IDCW Option;INF192K01841;INF192K01858;11.0167;06-Sep-2026
100234;JM Liquid Fund - Growth Option;Regular Plan;Growth Option;INF192K01882;;76.5344;06-Sep-2026
148414;JM Liquid Fund - Unclaimed Application Refund Amount I.E.F. (Direct) - Growth Plan;Direct Plan;Unclaimed Application Refund Amount I.E.F - Growth Plan;;;41.4437;06-Sep-2026
148413;JM Liquid Fund - Unclaimed Brokerage I.E.F. (Direct) - Growth Plan;Direct Plan;Unclaimed Brokerage I.E.F - Growth Plan;;;41.4437;06-Sep-2026

Kotak Mahindra Mutual Fund
154606;Kotak Liquid Fund - Direct - IDCW;Direct Plan;IDCW;INF174KA1E09;INF174KA1D83;1005.1582;06-Sep-2026
119764;Kotak Liquid Fund - Direct Plan - Daily Reinvestment of Income Distribution cum capital withdrawal option;Direct Plan;Daily Reinvestment of Income Distribution cum capital withdrawal option;;INF174K01NH1;1222.81;06-Sep-2026
119766;Kotak Liquid Fund - Direct Plan - Growth;Direct Plan;Growth;INF174K01NE8;;5736.0838;06-Sep-2026
153585;Kotak Liquid Fund - Direct Plan - Weekly - Reinvestment & Payout of Income Distribution cum capital withdrawal option;Direct Plan;Weekly - Reinvestment & Payout of Income Distribution cum capital withdrawal option;INF174KA1WL3;INF174KA1WJ7;1011.3752;06-Sep-2026
100833;Kotak Liquid Fund - Regular  - Daily Reinvestment of Income Distribution cum capital withdrawal option;Regular Plan;Daily Reinvestment of Income Distribution cum capital withdrawal option;;INF174K01NL3;1283.5466;06-Sep-2026
100835;Kotak Liquid Fund - Regular Plan - Growth;Regular Plan;Growth;INF174K01NI9;;5674.0173;06-Sep-2026
153586;Kotak Liquid Fund - Regular Plan - Weekly - Reinvestment & Payout of Income Distribution cum capital withdrawal option;Direct Plan;Weekly - Reinvestment & Payout of Income Distribution cum capital withdrawal option;INF174KA1WK5;INF174KA1WM1;1045.4824;06-Sep-2026
154605;Kotak Liquid Fund - Regular- IDCW;;;INF174KA1D91;INF174KA1E17;1000.8587;06-Sep-2026

Mahindra Manulife Mutual Fund
139535;Mahindra Manulife Liquid Fund - Direct Plan - Daily IDCW;Direct Plan;Daily IDCW;;INF174V01051;1298.6860;06-Sep-2026
139536;Mahindra Manulife Liquid Fund - Direct Plan - Weekly IDCW;Direct Plan;Weekly IDCW;;INF174V01069;1003.4589;06-Sep-2026
139538;Mahindra Manulife Liquid Fund - Direct Plan -Growth;Direct Plan;Growth;INF174V01044;;1849.5548;06-Sep-2026
139534;Mahindra Manulife Liquid Fund - Regular Plan - Daily IDCW;Regular Plan;Daily IDCW;;INF174V01028;1001.6836;06-Sep-2026
139537;Mahindra Manulife Liquid Fund - Regular Plan - Growth;Regular Plan;Growth;INF174V01010;;1827.5619;06-Sep-2026
139541;Mahindra Manulife Liquid Fund - Regular Plan - Weekly IDCW;Regular Plan;Weekly IDCW;;INF174V01036;1009.8711;06-Sep-2026

Mirae Asset Mutual Fund
118861;Mirae Asset Liquid Fund - Direct Plan - Daily IDCW;Direct Plan;Daily IDCW;;INF769K01CO7;1075.8332;06-Sep-2026
118859;Mirae Asset Liquid Fund - Direct Plan - Growth;Direct Plan;Growth;INF769K01CM1;;2997.0084;06-Sep-2026
118860;Mirae Asset Liquid Fund - Direct Plan - Monthly IDCW;Direct Plan;Monthly IDCW;INF769K01CN9;INF769K01CQ2;1137.7735;06-Sep-2026
118862;Mirae Asset Liquid Fund - Direct Plan - Weekly IDCW;Direct Plan;Weekly IDCW;INF769K01PD2;INF769K01CP4;1217.2545;06-Sep-2026
111647;Mirae Asset Liquid Fund - Regular Plan - Daily IDCW;Regular Plan;Daily IDCW;;INF769K01804;1066.4347;06-Sep-2026
111646;Mirae Asset Liquid Fund - Regular Plan - Growth;Regular Plan;Growth;INF769K01788;;2942.4567;06-Sep-2026
111645;Mirae Asset Liquid Fund - Regular Plan - Monthly IDCW;Regular Plan;Monthly IDCW;INF769K01838;INF769K01820;1155.4339;06-Sep-2026
111644;Mirae Asset Liquid Fund - Regular Plan - Weekly IDCW;Regular Plan;Weekly IDCW;INF769K01PC4;INF769K01812;1153.5286;06-Sep-2026

UTI Mutual Fund
134427;UTI Liquid Fund - Direct Plan - Annual IDCW;Direct Plan;Annual IDCW;INF789F1AE45;INF789F1AE52;204.7317;06-Sep-2026
120558;UTI Liquid Fund - Direct Plan - Daily IDCW (Reinvestment);Direct Plan;Daily IDCW (Reinvestment);;INF789F1AD38;106.5304;06-Sep-2026
141768;UTI Liquid Fund - Direct Plan - Flexi IDCW;Direct Plan;Flexi IDCW;INF789F1AE60;INF789F1AE78;168.6263;06-Sep-2026
140913;UTI Liquid Fund - Direct Plan - Fortnightly IDCW;Direct Plan;Fortnightly IDCW;INF789F1AD87;INF789F1AD95;115.7825;06-Sep-2026
120304;UTI Liquid Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF789F1AD46;;465.5245;06-Sep-2026
140504;UTI Liquid Fund - Direct Plan - Half-Yearly IDCW;Direct Plan;Half-Yearly IDCW;INF789F1AE29;INF789F1AE37;159.9222;06-Sep-2026
120794;UTI Liquid Fund - Direct Plan - Monthly IDCW;Direct Plan;Monthly IDCW;INF789F1AD53;INF789F1AD61;104.4822;06-Sep-2026
140024;UTI Liquid Fund - Direct Plan - Quarterly IDCW;Direct Plan;Quarterly IDCW;INF789F1AE03;INF789F1AE11;193.3551;06-Sep-2026
120777;UTI Liquid Fund - Direct Plan - Weekly IDCW;Direct Plan;Weekly IDCW;;INF789F1AD79;105.9499;06-Sep-2026
102008;UTI Liquid Fund - Discontinued - Regular Plan - Monthly Dividend Option;Regular Plan;Discontinued Monthly Dividend;INF789F1AG27;INF789F1AG35;106.4314;06-Sep-2026
102009;UTI Liquid Fund - Discontinued - Regular Plan -Growth;Regular Plan;Discontinued Growth;INF789F1AF44;;418.1557;06-Sep-2026
102007;UTI Liquid Fund - Discontinued -Regular Plan Periodic Dividend Option;Regular Plan;Discontinued Periodic Dividend;INF789F1AE86;INF789F1AE94;113.3019;06-Sep-2026
133973;UTI Liquid Fund - Regular Plan - Annual IDCW;Regular Plan;Annual IDCW;INF789F1AD12;INF789F1AD20;203.189;06-Sep-2026
102010;UTI Liquid Fund - Regular Plan - Daily IDCW (Reinvestment);Regular Plan;Daily IDCW (Reinvestment);;INF789F1AF77;121.3001;06-Sep-2026
140517;UTI Liquid Fund - Regular Plan - Flexi IDCW;Regular Plan;Flexi IDCW;INF789F1AF02;INF789F1AF10;167.464;06-Sep-2026
139838;UTI Liquid Fund - Regular Plan - Fortnightly IDCW;Regular Plan;Fortnightly IDCW;INF789F1AF28;INF789F1AF36;115.6968;06-Sep-2026
102012;UTI Liquid Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF789F1AF85;;460.808;06-Sep-2026
144475;UTI Liquid Fund - Regular Plan - Half-Yearly IDCW;Regular Plan;Half-Yearly IDCW;INF789F1AF51;INF789F1AF69;141.543;06-Sep-2026
102011;UTI Liquid Fund - Regular Plan - Monthly IDCW;Regular Plan;Monthly IDCW;INF789F1AF93;INF789F1AG01;109.1541;06-Sep-2026
135721;UTI Liquid Fund - Regular Plan - Quarterly IDCW;Regular Plan;Quarterly IDCW;INF789F1AG43;INF789F1AG50;191.8556;06-Sep-2026
102013;UTI Liquid Fund - Regular Plan - Weekly IDCW;Regular Plan;Weekly IDCW;;INF789F1AG19;105.4038;06-Sep-2026

WhiteOak Capital Mutual Fund
145969;WhiteOak Capital Liquid Fund- Direct plan-Daily Reinvestment of Income Distribution cum capital withdrawal option (IDCW);Direct Plan;Daily IDCW Reinvestment Option;;INF03VN01019;1001.9025;06-Sep-2026
145966;WhiteOak Capital Liquid Fund- Direct plan-Fortnightly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW);Direct Plan;Fortnightly IDCW Payout / Reinvestment Option;INF03VN01027;INF03VN01035;1004.2152;06-Sep-2026
145971;WhiteOak Capital Liquid Fund- Direct plan-Growth Option;Direct Plan;Growth Option;INF03VN01043;;1519.5593;06-Sep-2026
145967;WhiteOak Capital Liquid Fund- Direct plan-Monthly  Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW);Direct Plan;Monthly IDCW Payout / Reinvestment Option;INF03VN01050;INF03VN01068;1006.0088;06-Sep-2026
145970;WhiteOak Capital Liquid Fund- Direct plan-Weekly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW);Direct Plan;Weekly IDCW Payout / Reinvestment Option;INF03VN01076;INF03VN01084;1003.1985;06-Sep-2026
145963;WhiteOak Capital Liquid Fund- Regular plan-Daily Reinvestment of Income Distribution cum capital withdrawal option (IDCW);Regular Plan;Daily IDCW Reinvestment Option;;INF03VN01092;1001.9023;06-Sep-2026
145965;WhiteOak Capital Liquid Fund- Regular plan-Fortnightly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW);Regular Plan;Fortnightly IDCW Payout / Reinvestment Option;INF03VN01100;INF03VN01118;1005.3224;06-Sep-2026
145968;WhiteOak Capital Liquid Fund- Regular plan-Growth Option;Regular Plan;Growth Option;INF03VN01126;;1508.6965;06-Sep-2026
145972;WhiteOak Capital Liquid Fund- Regular plan-Monthly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW);Regular Plan;Monthly IDCW Payout / Reinvestment Option;INF03VN01134;INF03VN01142;1005.5494;06-Sep-2026
145964;WhiteOak Capital Liquid Fund- Regular plan-Weekly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW);Regular Plan;Weekly IDCW Payout / Reinvestment Option;INF03VN01159;INF03VN01167;1003.1280;06-Sep-2026

Open Ended Schemes ( Exchange Traded Funds (ETFs) - Debt ETF )


Aditya Birla Sun Life Mutual Fund
