Scheme Code;NAV Name;Plan;Option;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Date
120536;Invesco India Liquid Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment);Direct Plan;Monthly IDCW;INF205K01MG7;INF205K01MH5;1085.2274;12-Sep-2026
120535;Invesco India Liquid Fund - Direct Plan - Weekly IDCW (Reinvestment);Direct Plan;Weekly IDCW;INF205KA1BE5;INF205K01MI3;1073.1558;12-Sep-2026
120534;Invesco India Liquid Fund - Direct Plan- Daily IDCW (Reinvestment);Direct Plan;Daily IDCW;;INF205K01ME2;1005.8604;12-Sep-2026
104486;Invesco India Liquid Fund - Growth;Regular Plan;Growth;INF205K01HM5;;3863.9929;12-Sep-2026
104492;Invesco India Liquid Fund - Monthly IDCW (Payout / Reinvestment);Regular Plan;Monthly IDCW;INF205K01HQ6;INF205K01HP8;1006.0008;12-Sep-2026
104488;Invesco India Liquid Fund - Regular - Growth;Regular Plan;Growth;INF205K01HG7;;3401.1632;12-Sep-2026
104489;Invesco India Liquid Fund - Regular - Weekly IDCW (Reinvestment);Regular Plan;Weekly IDCW;;INF205K01HH5;1004.7531;12-Sep-2026
139390;Invesco India Liquid Fund - Unclaimed Dividend Plan - Above 3 Years;Direct Plan;Growth;;;1000;12-Sep-2026
139389;Invesco India Liquid Fund - Unclaimed Dividend Plan - Below 3 Years;Direct Plan;Growth;;;1848.5137;12-Sep-2026
139388;Invesco India Liquid Fund - Unclaimed Redemption Plan - Above 3 Years;Direct Plan;Growth;;;1000;12-Sep-2026
139387;Invesco India Liquid Fund - Unclaimed Redemption Plan - Below 3 years;Direct Plan;Growth;;;1848.097;12-Sep-2026
104485;Invesco India Liquid Fund - Weekly IDCW (Reinvestment);Regular Plan;Weekly IDCW;INF205KA1BD7;INF205K01HO1;1019.3157;12-Sep-2026

Jio BlackRock Mutual Fund
153651;JioBlackRock Liquid Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF22M001010;;1077.7799;12-Sep-2026
154645;JioBlackRock Liquid Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF22M001267;;1004.1808;12-Sep-2026

JM Financial Mutual Fund
120411;JM Liquid Fund (Direct) - Daily IDCW;Direct Plan;Daily IDCW Option;;INF192K01CH6;10.4302;12-Sep-2026
120406;JM Liquid Fund (Direct) - Growth Option;Direct Plan;Growth Option;INF192K01CM6;;77.5052;12-Sep-2026
120408;JM Liquid Fund (Direct) - Quarterly IDCW;Direct Plan;Quarterly IDCW Option;INF192K01CK0;INF192K01CL8;44.0029;12-Sep-2026
120407;JM Liquid Fund (Direct) - Weekly IDCW;Direct Plan;Weekly IDCW Option;INF192K01CI4;INF192K01CJ2;11.0121;12-Sep-2026
100244;JM Liquid Fund (Regular) - Quarterly IDCW;Regular Plan;Quarterly IDCW Option;INF192K01866;INF192K01874;43.3522;12-Sep-2026
100247;JM Liquid Fund (Regular) - Super Institutional Plan - Growth Option;Regular Plan;Super Institutional Plan - Growth Option;INF192K01981;;44.0398;12-Sep-2026
100233;JM Liquid Fund (Regular) - Weekly IDCW;Regular Plan;Weekly IDCW Option;INF192K01841;INF192K01858;11.0094;12-Sep-2026
100234;JM Liquid Fund - Growth Option;Regular Plan;Growth Option;INF192K01882;;76.5926;12-Sep-2026
148414;JM Liquid Fund - Unclaimed Application Refund Amount I.E.F. (Direct) - Growth Plan;Direct Plan;Unclaimed Application Refund Amount I.E.F - Growth Plan;;;41.4437;12-Sep-2026
148413;JM Liquid Fund - Unclaimed Brokerage I.E.F. (Direct) - Growth Plan;Direct Plan;Unclaimed Brokerage I.E.F - Growth Plan;;;41.4437;12-Sep-2026

Kotak Mahindra Mutual Fund
154606;Kotak Liquid Fund - Direct - IDCW;Direct Plan;IDCW;INF174KA1E09;INF174KA1D83;1005.9928;12-Sep-2026
119764;Kotak Liquid Fund - Direct Plan - Daily Reinvestment of Income Distribution cum capital withdrawal option;Direct Plan;Daily Reinvestment of Income Distribution cum capital withdrawal option;;INF174K01NH1;1222.9918;12-Sep-2026
119766;Kotak Liquid Fund - Direct Plan - Growth;Direct Plan;Growth;INF174K01NE8;;5740.8483;12-Sep-2026
153585;Kotak Liquid Fund - Direct Plan - Weekly - Reinvestment & Payout of Income Distribution cum capital withdrawal option;Direct Plan;Weekly - Reinvestment & Payout of Income Distribution cum capital withdrawal option;INF174KA1WL3;INF174KA1WJ7;1010.6258;12-Sep-2026
100833;Kotak Liquid Fund - Regular  - Daily Reinvestment of Income Distribution cum capital withdrawal option;Regular Plan;Daily Reinvestment of Income Distribution cum capital withdrawal option;;INF174K01NL3;1283.7311;12-Sep-2026
100835;Kotak Liquid Fund - Regular Plan - Growth;Regular Plan;Growth;INF174K01NI9;;5678.562;12-Sep-2026
153586;Kotak Liquid Fund - Regular Plan - Weekly - Reinvestment & Payout of Income Distribution cum capital withdrawal option;Direct Plan;Weekly - Reinvestment & Payout of Income Distribution cum capital withdrawal option;INF174KA1WK5;INF174KA1WM1;1044.7128;12-Sep-2026
154605;Kotak Liquid Fund - Regular- IDCW;;;INF174KA1D91;INF174KA1E17;1001.6604;12-Sep-2026

Mahindra Manulife Mutual Fund
139535;Mahindra Manulife Liquid Fund - Direct Plan - Daily IDCW;Direct Plan;Daily IDCW;;INF174V01051;1299.8202;12-Sep-2026
139536;Mahindra Manulife Liquid Fund - Direct Plan - Weekly IDCW;Direct Plan;Weekly IDCW;;INF174V01069;1003.3102;12-Sep-2026
139538;Mahindra Manulife Liquid Fund - Direct Plan -Growth;Direct Plan;Growth;INF174V01044;;1851.1438;12-Sep-2026
139534;Mahindra Manulife Liquid Fund - Regular Plan - Daily IDCW;Regular Plan;Daily IDCW;;INF174V01028;1001.6836;12-Sep-2026
139537;Mahindra Manulife Liquid Fund - Regular Plan - Growth;Regular Plan;Growth;INF174V01010;;1829.1006;12-Sep-2026
139541;Mahindra Manulife Liquid Fund - Regular Plan - Weekly IDCW;Regular Plan;Weekly IDCW;;INF174V01036;1009.7254;12-Sep-2026

Mirae Asset Mutual Fund
118861;Mirae Asset Liquid Fund - Direct Plan - Daily IDCW;Direct Plan;Daily IDCW;;INF769K01CO7;1075.8332;12-Sep-2026
118859;Mirae Asset Liquid Fund - Direct Plan - Growth;Direct Plan;Growth;INF769K01CM1;;2999.4691;12-Sep-2026
118860;Mirae Asset Liquid Fund - Direct Plan - Monthly IDCW;Direct Plan;Monthly IDCW;INF769K01CN9;INF769K01CQ2;1138.7077;12-Sep-2026
118862;Mirae Asset Liquid Fund - Direct Plan - Weekly IDCW;Direct Plan;Weekly IDCW;INF769K01PD2;INF769K01CP4;1216.6868;12-Sep-2026
111647;Mirae Asset Liquid Fund - Regular Plan - Daily IDCW;Regular Plan;Daily IDCW;;INF769K01804;1066.4347;12-Sep-2026
111646;Mirae Asset Liquid Fund - Regular Plan - Growth;Regular Plan;Growth;INF769K01788;;2944.8216;12-Sep-2026
111645;Mirae Asset Liquid Fund - Regular Plan - Monthly IDCW;Regular Plan;Monthly IDCW;INF769K01838;INF769K01820;1156.3626;12-Sep-2026
111644;Mirae Asset Liquid Fund - Regular Plan - Weekly IDCW;Regular Plan;Weekly IDCW;INF769K01PC4;INF769K01812;1152.9939;12-Sep-2026

Shriram Mutual Fund
153035;Shriram Liquid Fund - Direct Plan Growth Option;Direct Plan;Growth;INF680P01430;;1121.8283;12-Sep-2026
153036;Shriram Liquid Fund - Regular Plan Growth Option;Regular Plan;Growth;INF680P01448;;1118.9567;12-Sep-2026
153282;Shriram Unclaimed IDCW Liquid Fund;Direct Plan;;;;1094.4961;12-Sep-2026
153283;Shriram Unclaimed IDCW Stable Scheme Liquid Fund;Direct Plan;;;;1000;12-Sep-2026
153280;Shriram Unclaimed Redemption Liquid Fund;Direct Plan;;;;1106.7788;12-Sep-2026
153281;Shriram Unclaimed Redemption Stable Scheme Liquid Fund;Direct Plan;;;;1000;12-Sep-2026

UTI Mutual Fund
134427;UTI Liquid Fund - Direct Plan - Annual IDCW;Direct Plan;Annual IDCW;INF789F1AE45;INF789F1AE52;204.9033;12-Sep-2026
120558;UTI Liquid Fund - Direct Plan - Daily IDCW (Reinvestment);Direct Plan;Daily IDCW (Reinvestment);;INF789F1AD38;106.5304;12-Sep-2026
141768;UTI Liquid Fund - Direct Plan - Flexi IDCW;Direct Plan;Flexi IDCW;INF789F1AE60;INF789F1AE78;168.7676;12-Sep-2026
140913;UTI Liquid Fund - Direct Plan - Fortnightly IDCW;Direct Plan;Fortnightly IDCW;INF789F1AD87;INF789F1AD95;115.7552;12-Sep-2026
120304;UTI Liquid Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF789F1AD46;;465.9147;12-Sep-2026
140504;UTI Liquid Fund - Direct Plan - Half-Yearly IDCW;Direct Plan;Half-Yearly IDCW;INF789F1AE29;INF789F1AE37;160.0562;12-Sep-2026
120794;UTI Liquid Fund - Direct Plan - Monthly IDCW;Direct Plan;Monthly IDCW;INF789F1AD53;INF789F1AD61;104.5697;12-Sep-2026
140024;UTI Liquid Fund - Direct Plan - Quarterly IDCW;Direct Plan;Quarterly IDCW;INF789F1AE03;INF789F1AE11;193.5172;12-Sep-2026
120777;UTI Liquid Fund - Direct Plan - Weekly IDCW;Direct Plan;Weekly IDCW;INF789F1AH75;INF789F1AD79;105.9595;12-Sep-2026
102008;UTI Liquid Fund - Discontinued - Regular Plan - Monthly Dividend Option;Regular Plan;Discontinued Monthly Dividend;INF789F1AG27;INF789F1AG35;106.519;12-Sep-2026
102009;UTI Liquid Fund - Discontinued - Regular Plan -Growth;Regular Plan;Discontinued Growth;INF789F1AF44;;418.4997;12-Sep-2026
102007;UTI Liquid Fund - Discontinued -Regular Plan Periodic Dividend Option;Regular Plan;Discontinued Periodic Dividend;INF789F1AE86;INF789F1AE94;113.3951;12-Sep-2026
133973;UTI Liquid Fund - Regular Plan - Annual IDCW;Regular Plan;Annual IDCW;INF789F1AD12;INF789F1AD20;203.3562;12-Sep-2026
102010;UTI Liquid Fund - Regular Plan - Daily IDCW (Reinvestment);Regular Plan;Daily IDCW (Reinvestment);;INF789F1AF77;121.3999;12-Sep-2026
140517;UTI Liquid Fund - Regular Plan - Flexi IDCW;Regular Plan;Flexi IDCW;INF789F1AF02;INF789F1AF10;167.6018;12-Sep-2026
139838;UTI Liquid Fund - Regular Plan - Fortnightly IDCW;Regular Plan;Fortnightly IDCW;INF789F1AF28;INF789F1AF36;115.6699;12-Sep-2026
102012;UTI Liquid Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF789F1AF85;;461.1872;12-Sep-2026
144475;UTI Liquid Fund - Regular Plan - Half-Yearly IDCW;Regular Plan;Half-Yearly IDCW;INF789F1AF51;INF789F1AF69;141.6623;12-Sep-2026
102011;UTI Liquid Fund - Regular Plan - Monthly IDCW;Regular Plan;Monthly IDCW;INF789F1AF93;INF789F1AG01;109.2439;12-Sep-2026
135721;UTI Liquid Fund - Regular Plan - Quarterly IDCW;Regular Plan;Quarterly IDCW;INF789F1AG43;INF789F1AG50;192.0135;12-Sep-2026
102013;UTI Liquid Fund - Regular Plan - Weekly IDCW;Regular Plan;Weekly IDCW;INF789F1AH83;INF789F1AG19;105.4132;12-Sep-2026

Open Ended Schemes ( Exchange Traded Funds (ETFs) - Debt ETF )


Groww Mutual Fund
152891;Groww Nifty 1D Rate Liquid ETF;;;INF666M01IP5;;110.7127;12-Sep-2026

Mirae Asset Mutual Fund
153045;Mirae Asset Nifty 1D Rate Liquid ETF - Growth;;;INF769K01MY5;;1102.7841;12-Sep-2026
151908;Mirae Asset Nifty 1D Rate Liquid ETF-IDCW;;;;INF769K01KS1;1000.0000;12-Sep-2026

Shriram Mutual Fund
152741;Shriram Nifty 1D Rate Liquid ETF - Growth;Direct Plan;Growth;INF680P01422;;1121.0624;12-Sep-2026

UTI Mutual Fund
154466;UTI Nifty 1D Rate Liquid ETF - Growth;Direct Plan;Growth;INF789F1AG68;;1007.6503;12-Sep-2026
